"STAT_ID","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"400219","CMNT-CERES-DW800E-AT Witbrug-dwars Riv Irrigation Board Weir","03B9AEFCC","South Africa",,-33.42,19.26,"WGS 1984"
"400220","CMNT-CERES-TR800A-LOW Water Bridge on Lorraine Farm","03B9AEFCD","South Africa",,-33.38,19.33,"WGS 1984"
"400221","CMNT-CERES-TR800B-UNNAMED Stream Ex Skurweberg South of Wwtp","03B9AEFD3","South Africa",,-33.38,19.32,"WGS 1984"
"400222","CMNT-CERES-TR800C-UNNAMED Stream Opposite Sludge Lagoons","03B9AEFD4","South Africa",,-33.38,19.32,"WGS 1984"
"400223","CMNT-CERES-TR800D-UNNAMED Stream on Road to Solid Waste Site","03B9AEFD5","South Africa",,-33.38,19.32,"WGS 1984"
"400224","CMNT-CERES-SR800 Touws-at Road Bridge on Touwsriver Road","03B9AEFD6","South Africa",,-33.32,19.41,"WGS 1984"
"400225","Ceres Wwtp-overflow Ex Last Mat Pond to Dwars River","03B9AF00C","South Africa",,-33.38,19.32,"WGS 1984"
"400226","Olifants River Bridge on R36 From Ohrigstad to Tzaneen","03B9AF02C","South Africa",,-24.37,30.66,"WGS 1984"
"400227","Hoppe River at Bridge R540 Road From Lydenburg to Dullstroom","03B9AF032","South Africa",,-25.17,30.37,"WGS 1984"
"400228","Dorps River on Bridge R540 Road From Lydenburg to Dullstroom","03B9AF034","South Africa",,-25.22,30.30,"WGS 1984"
"400229","Olifants River at Bridge R40 Road From Hoedspruit to Mica","03B9AF03A","South Africa",,-24.18,30.82,"WGS 1984"
"400230","Vaal River Downstream of Standerton","005F5E4D3","South Africa",,-27.01,29.03,"WGS 1984"
"400231","Makhutswi River at Bridge R530 From The Oaks to Phalaborwa","03B9AF043","South Africa",,-24.18,30.81,"WGS 1984"
"400232","Selati River at The Bridge R530 Road From Mica to Phalaborwa","03B9AF044","South Africa",,-23.97,31.07,"WGS 1984"
"400233","Selati River Bridge From Phlborwa Town to Lepelle N. Barrage","03B9AF045","South Africa",,-24.03,31.13,"WGS 1984"
"400234","Klaserie River at Bridge R40 From Acornhoek to Klaserie","03B9AF046","South Africa",,-24.54,31.03,"WGS 1984"
"400235","Blyde River at The Bridge R527 From Ohrigstad to Hoedspruit","03B9AF047","South Africa",,-24.40,30.79,"WGS 1984"
"400236","Olifants River Upstream of Confluence with Tswenyane River","03B9AF048","South Africa",,-24.44,30.59,"WGS 1984"
"400237","Olifants River Downstream of Confluence with Tswenyane River","03B9AF049","South Africa",,-24.43,30.61,"WGS 1984"
"400238","Tswenyane River near Strydom Tunnel Before Conf Olifants Riv","03B9AF04A","South Africa",,-24.45,30.60,"WGS 1984"
"400239","Ohrigstad River at The Bridge R36 From Ohrigstad to Tzaneen","03B9AF04B","South Africa",,-24.72,30.57,"WGS 1984"
"400240","Ohrigstad River at Bridge R36 From Lydenburg to Ohrigstad","03B9AF04C","South Africa",,-24.86,30.56,"WGS 1984"
"400241","Morgenzon River Before Confluence with Blyde River","03B9AF04D","South Africa",,-24.88,30.75,"WGS 1984"
"400242","Blyde River Downstream of T.g.m.e","03B9AF04E","South Africa",,-24.90,30.74,"WGS 1984"
"400243","Ponieskrantz 543 Kt Downstream of Pilgrim's Rest Sewage Works on Blyderivier","03B9AF04F","South Africa",,-24.88,30.76,"WGS 1984"
"400244","Spekboom River at Bridge R36 From Lydenburg to Ohrigstad","03B9AF050","South Africa",,-25.00,30.49,"WGS 1984"
"400245","Tudumo River at Bridge on Road From Lebowakgomo to Tooseng","03B9AF051","South Africa",,-24.30,29.56,"WGS 1984"
"400246","Ngwaritsi River at Bridge Along Road to Flag Boshielo Dam","03B9AF052","South Africa",,-24.53,29.58,"WGS 1984"
"400247","Olifants River Downstream Flag Boshielo Dam After Weir","03B9AF05E","South Africa",,-24.77,29.42,"WGS 1984"
"400248","Gladdespruit Pappas Quary","03B9AF062","South Africa",,-25.46,30.95,"WGS 1984"
"400249","Lepellane (mhlaletsi) River at The Bridge","03B9AF071","South Africa",,-24.43,29.74,"WGS 1984"
"400250","Olifants River at Brdge From Lebowakgomo to Jane Furse","03B9AF072","South Africa",,-24.49,29.56,"WGS 1984"
"400251","Olifants River at Bridge R37 Burgersfort to Pietersburg","03B9AF073","South Africa",,-24.25,29.80,"WGS 1984"
"400252","Motse River at Bridge R37 From Burgersfort to Pietersburg","03B9AF074","South Africa",,-24.40,30.08,"WGS 1984"
"400253","Steelpoort River at Bridge R37 Burgersfort to Pietersburg","03B9AF075","South Africa",,-24.65,30.30,"WGS 1984"
"400254","Dwars River at Bridge R555 Road From Steelpoort to Rosenekal","03B9AF076","South Africa",,-24.84,30.08,"WGS 1984"
"400255","Klip River at Bridge R555 Road From Steelpoort to Roosenekal","03B9AF077","South Africa",,-24.96,29.95,"WGS 1984"
"400256","Mapoch's River at Bridge R555 From Steelpoort to Roosenekal","03B9AF078","South Africa",,-25.09,29.86,"WGS 1984"
"400257","Dwars River at Bridge R577 Road From Lydenburg to Steelpoort","03B9AF079","South Africa",,-24.90,30.10,"WGS 1984"
"400258","Dorps River Downstream of Lydenburg Sewage Works","03B9AF07A","South Africa",,-25.06,30.44,"WGS 1984"
"400259","Lakenvlei Spruit at Bridge R540 From Dullstroom to Belfast","03B9AF07B","South Africa",,-25.59,30.07,"WGS 1984"
"400260","Steelpoort River at The Bridge R33 From Belfast to Stoffburg","03B9AF07C","South Africa",,-25.43,29.85,"WGS 1984"
"400261","Blinkwater River at Bridge R33 From Belfast to Groblersdal","03B9AF07D","South Africa",,-25.39,29.82,"WGS 1984"
"400262","Witpoort River at Bridge R555 From Steelpoort to Stofberg","03B9AF07E","South Africa",,-25.35,29.86,"WGS 1984"
"400263","Steelpoort River Upstream of Steelpoort Sewage Works","03B9AF07F","South Africa",,-24.71,30.19,"WGS 1984"
"400264","Steelpoort River at Bridge D/s of Steelpoort Sewage Works","03B9AF080","South Africa",,-24.71,30.20,"WGS 1984"
"400265","Hoofstad Loop River Down Stream of Roosenekal Sewage Works","03B9AF081","South Africa",,-25.18,29.93,"WGS 1984"
"400266","Hoofstadloop U/s Roosenekal Sewage Works D/s of Weir","03B9AF082","South Africa",,-25.18,29.93,"WGS 1984"
"400267","Tshinane River Downstream of Thsitereke Discharge Point","03B9AF0B5","South Africa",,-22.89,30.50,"WGS 1984"
"400268","Peelton at Lonsdale Bridge on Yellowwoods River","03B9AF0F1","South Africa",,-32.80,27.46,"WGS 1984"
"400269","LTS21 Taaibosch Spruit Downstream of Webbs Dam at Rail Line","005F5E4ED","South Africa",,-26.38,27.50,"WGS 1984"
"400270","CMNT-CALEDON-BCR740A-BADS River Above Caledon Wwtp","03B9AF1C0","South Africa",,-34.21,19.39,"WGS 1984"
"400271","CMNT-CALEDON-BCR740B-BADS River Below Caledon Wwtp","03B9AF1C1","South Africa",,-34.18,19.39,"WGS 1984"
"400272","CMNT-DIEP+MB-MR720A-ON Matjieskuil Farm","03B9AF1D1","South Africa",,-33.81,18.78,"WGS 1984"
"400273","CMNT-DIEP+MB-MR720B-AT Road Bridge at Fisantekraal","03B9AF1D2","South Africa",,-33.77,18.72,"WGS 1984"
"400274","CMNT-DIEP+MB-MR720D-MOSSELBANK at Braam Voerkrale","03B9AF1D6","South Africa",,-33.76,18.71,"WGS 1984"
"400275","CMNT-DIEP+MB-MR720G-KLAPMUTS River Before M/bank Confluence","03B9AF1D8","South Africa",,-33.71,18.71,"WGS 1984"
"400276","CMNT-DIEP+MB-MR720H-MOSSELBANK at Klipheuwel Bridge","03B9AF1D9","South Africa",,-33.70,18.70,"WGS 1984"
"400277","CMNT-DIEP+MB-MR720L-KLAPMUTS River at Klapmuts","03B9AF1DB","South Africa",,-33.80,18.86,"WGS 1984"
"400278","Cmnt-diep+mb-dr A-diep at Paardeberg","03B9AF1DC","South Africa",,-33.47,18.80,"WGS 1984"
"400279","Cmnt-diep+mb-dr B-diep Above Malmesbury at Rustfontein","03B9AF1DD","South Africa",,-33.42,18.75,"WGS 1984"
"400280","Cmnt-diep+mb-dr C-diep in Malmesbury Town","03B9AF1DE","South Africa",,-33.46,18.72,"WGS 1984"
"400281","Cmnt-diep+mb-dr E-diep at Abbotsdale","03B9AF1E0","South Africa",,-33.48,18.67,"WGS 1984"
"400282","Cmnt-diep+mb-dr F-diep at Kalbaskraal","03B9AF1E1","South Africa",,-33.57,18.64,"WGS 1984"
"400283","Cmnt-diep+mb-dr G-diep Above Mosselbank Confluence","03B9AF1E2","South Africa",,-33.67,18.60,"WGS 1984"
"400284","Cmnt-diep+mb-dr H-diep at Goedeontmoeting","03B9AF1E3","South Africa",,-33.68,18.61,"WGS 1984"
"400285","Cmnt-diep+mb-dr I-diep at N7 Bridge","03B9AF1E4","South Africa",,-33.79,18.54,"WGS 1984"
"400286","Cmnt-diep+mb-dr J-swart River at Groenrivier Station","03B9AF1E7","South Africa",,-33.55,18.61,"WGS 1984"
"400287","Cmnt-diep+mb-dr K-unnamed Trib to Diep Ex PHILADELPHIA-G21D","03B9AF1E9","South Africa",,-33.67,18.60,"WGS 1984"
"400288","Cmnt-diep+mb-dr L-diep at Tableview Bridge","03B9AF1EA","South Africa",,-33.83,18.52,"WGS 1984"
"400289","Cmnt-diep+mb-dr M-diep at Otto Du Plessis Bridge","03B9AF1EB","South Africa",,-33.85,18.49,"WGS 1984"
"400290","Cmnt- Stellenbosch - BL720A - Blaauklippen Riv on De Kleine Zalze Farm","03B9AF1F6","South Africa",,-33.97,18.83,"WGS 1984"
"400291","ELV1 Elandsvlei 249 Iq D/s of Randfontein Sewage Treatment Plant on Bloubankspruit","005F5E500","South Africa",,-26.14,27.67,"WGS 1984"
"400292","SPR1 Skeerpoort River Bridge at R612 in Hekpoort","005F5E501","South Africa",,-25.78,27.76,"WGS 1984"
"400293","Elgin Fruit Packers Grabouw-overflow Ex Dam to Palmiet River","03B9AF20C","South Africa",,-34.16,19.00,"WGS 1984"
"400294","Heidelberg Wwtp-overflow Ex Last Ox Pond to Duwenhoks River","03B9AF20D","South Africa",,-34.10,20.97,"WGS 1984"
"400295","Riversdale Wwtp-overflow Ex Last Maturation Pond to Goukou","03B9AF20E","South Africa",,-34.11,21.28,"WGS 1984"
"400296","Albertinia Wwtp-overflow Ex Last Mat Pond to Open Veld Area","03B9AF210","South Africa",,-34.20,21.58,"WGS 1984"
"400297","Ladismith Wwtp-ox Dams Overflow to Adjoining Open Veld","03B9AF212","South Africa",,-33.50,21.28,"WGS 1984"
"400298","Oudtshoorn Wwtp-overflow Ex Last Mat Dam to Olifants River","03B9AF213","South Africa",,-33.60,22.23,"WGS 1984"
"400299","BGS2 Blougatspruit U/s of Percy Stewart Sewage Treatment","005F5E503","South Africa",,-26.07,27.72,"WGS 1984"
"400300","Peddie Sewage Works","03B9AF220","South Africa",,-33.20,27.11,"WGS 1984"
"400301","Friemersheim A-new Wwtp-ex Combo Plant to Trib of Moordkuil","03B9AF224","South Africa",,-33.95,22.14,"WGS 1984"
"400302","Friemersheim B-old Wwtp-ex Combo Plant to Trib of Moordkuil","03B9AF225","South Africa",,-33.95,22.14,"WGS 1984"
"400303","CCR2 Crocodile River U/s of Jw Driefontein Sewage Treatment","005F5E506","South Africa",,-26.01,27.83,"WGS 1984"
"400304","Dorchester Bridge","03B9AF23C","South Africa",,-32.94,27.89,"WGS 1984"
"400305","R3H008 Abbotsford at De Waalbrug on Nahoon","03B9AF23D","South Africa",,-32.96,27.91,"WGS 1984"
"400306","Nompumelelo Hospital Ponds","03B9AF23F","South Africa",,-33.20,27.13,"WGS 1984"
"400307","CCR1 Crocodile D/s of Jw Driefontein Sewage Treatment Plant","005F5E507","South Africa",,-26.00,27.83,"WGS 1984"
"400308","BGS1 Blougatspruit D/s of Percy Stewart Sewage Treatment","005F5E508","South Africa",,-26.06,27.72,"WGS 1984"
"400309","Kleinkaroo Rwss-east-gouritz - G46075A#RF","03B9AF251","South Africa",,-33.11,22.54,"WGS 1984"
"400310","Nooitgedacht Ptn Ncwadi - Ncwadi#rf","03B9AF252","South Africa",,-29.77,29.98,"WGS 1984"
"400311","Dundee Ptn Craigic Burn - Dund#rf","03B9AF253","South Africa",,-28.14,30.20,"WGS 1984"
"400312","Sizathina - DUDU0001#RF","03B9AF254","South Africa",,-30.16,30.52,"WGS 1984"
"400313","Cala Sewage Works","03B9AF256","South Africa",,-31.52,27.67,"WGS 1984"
"400314","Brummerspruit at N17 D/s Ermelo S/w","005F5E512","South Africa",,-26.51,29.90,"WGS 1984"
"400315","Rietspruit at N11 Tapfontein Bridge Between Ermelo Amersfort","005F5E514","South Africa",,-26.91,29.87,"WGS 1984"
"400316","Isithebe River Upstream Hlobane Sewage Works Discharge Point","03B9AF33A","South Africa",,-27.43,31.00,"WGS 1984"
"400317","Isithebe River Downstream Hlobane S/w Discharge Point","03B9AF33B","South Africa",,-27.43,31.00,"WGS 1984"
"400318","Ugoqo River D/s Mondlo S.t.w","03B9AF342","South Africa",,-28.01,30.44,"WGS 1984"
"400319","Ugoqo River U/s Mondlo S.t.w","03B9AF345","South Africa",,-28.01,30.44,"WGS 1984"
"400320","Notshelwa River D/s Vcc Sewage Works Discharge","03B9AF348","South Africa",,-27.40,31.03,"WGS 1984"
"400321","Notshelwa River U/s Vcc Sewage Works Discharge","03B9AF350","South Africa",,-27.40,31.03,"WGS 1984"
"400322","Wit Umfolozi River U/s Vryheid Sewage Works Discharge","03B9AF387","South Africa",,-27.47,30.46,"WGS 1984"
"400323","Wit Umfolozi River D/s Vryheid Sewage Works Discharge","03B9AF388","South Africa",,-27.48,30.47,"WGS 1984"
"400324","Ubhobhojane River U/s Nquthu Stw","03B9AF39A","South Africa",,-28.12,30.40,"WGS 1984"
"400325","Ubhobhojane River D/s Nquthu Sewage Treatment Works","03B9AF39B","South Africa",,-28.12,30.40,"WGS 1984"
"400326","Wit Mfolozi D/s Stilwater Sewage Works Discharge","03B9AF3A1","South Africa",,-27.47,30.44,"WGS 1984"
"400327","Wit Mfolozi River U/ Stilwater Motel Sewage Works Discharge","03B9AF3A2","South Africa",,-27.47,30.44,"WGS 1984"
"400328","VS3 Vaal River on N11 Bridge to Amersfort","005F5E54A","South Africa",,-26.77,29.92,"WGS 1984"
"400329","R2H016 Weir at Mlakalaka Stream","03B9AF4E4","South Africa",,-32.93,27.44,"WGS 1984"
"400330","Buffalo River at Buffalo Pass Bridge","03B9AF4ED","South Africa",,-33.00,27.82,"WGS 1984"
"400331","Winkelhaak 431 Is at N17 Bridge on Tweefontein Spruit","005F5E54B","South Africa",,-26.51,29.79,"WGS 1984"
"400332","Central Treatment Works","03B9AF4F0","South Africa",,-33.00,27.85,"WGS 1984"
"400333","CMNT-BOT+PALMIET-KR400A-KLIPDR If R at Two-a-day Dumpsite","03B9AF4F3","South Africa",,-34.13,18.99,"WGS 1984"
"400334","CMNT-BOT+PALMIET-KR400B-KLIPDR If R Before Bridge at Pumpstation in Grabouw","03B9AF4F5","South Africa",,-34.14,19.02,"WGS 1984"
"400335","CMNT-BOT+PALMIET-KR400C-KLIPDR If R at Two-a-day Sports Ground","03B9AF4F6","South Africa",,-34.14,18.99,"WGS 1984"
"400336","CMNT-BOT+PALMIET-PR400A-PALMIE T R at Nuweberg Forestry Station","03B9AF4F7","South Africa",,-34.06,19.05,"WGS 1984"
"400337","CMNT-BOT+PALMIET-PR400B-PALMIE T R at Molteno Brothers","03B9AF4F8","South Africa",,-34.14,19.03,"WGS 1984"
"400338","Tyume River Below Singeni","03B9AF50A","South Africa",,-32.87,26.89,"WGS 1984"
"400339","Belmont at R72 Howard Shaw Bridge on Keiskamma","03B9AF50B","South Africa",,-33.18,27.39,"WGS 1984"
"400340","Keiskamma River at N2 Bridge","03B9AF50C","South Africa",,-33.06,27.21,"WGS 1984"
"400341","Keiskamma River at R63 Bridge","03B9AF50D","South Africa",,-32.83,26.99,"WGS 1984"
"400342","CMNT-BOT+PALMIET-GW400A-APPLET Izer Sloot Ex Factory","03B9AF516","South Africa",,-34.11,19.00,"WGS 1984"
"400343","CMNT-BOT+PALMIET-GW400B-APPLET Izer Sloot at Woongebied","03B9AF517","South Africa",,-34.18,19.00,"WGS 1984"
"400344","CMNT-BOT+PALMIET-GW400C-APPLET Izer And Woongebied Sloot","03B9AF518","South Africa",,-34.18,19.00,"WGS 1984"
"400345","CMNT-BOT+PALMIET-PR400C-PALMIE T River at Oudebrug","03B9AF519","South Africa",,-34.17,19.00,"WGS 1984"
"400346","CMNT-BOT+PALMIET-PR400D-PALMIE T River After Dams","03B9AF51A","South Africa",,-34.21,18.97,"WGS 1984"
"400347","CMNT-BOT+PALMIET-KO400A-RIBBOK River at De Rust","03B9AF51B","South Africa",,-34.16,19.11,"WGS 1984"
"400348","CMNT-BOT+PALMIET-PR400E-PALMIE T River Above Estuary","03B9AF51C","South Africa",,-34.32,18.98,"WGS 1984"
"400349","CMNT-BOT+PALMIET-KO400B-KROM River Before Confluence","03B9AF51D","South Africa",,-34.21,19.08,"WGS 1984"
"400350","CMNT-BOT+PALMIET-JR400A-HOUWHO Ek River on Vd Stel Pas","03B9AF51E","South Africa",,-34.21,19.20,"WGS 1984"
"400351","CMNT-BOT+PALMIET-BR400A-BOT River Above The Town","03B9AF51F","South Africa",,-34.19,19.22,"WGS 1984"
"400352","Stormwater Channel Downstream Ppc on Df Malan Garage Caltex","005F5E550","South Africa",,-25.71,28.16,"WGS 1984"
"400353","CMNT-BOT+PALMIET-BR400B-BOT River at Rooiheuwel","03B9AF521","South Africa",,-34.23,19.21,"WGS 1984"
"400354","CMNT-BOT+PALMIET-BR400C-BOT River at Karwyderskraal","03B9AF522","South Africa",,-34.28,19.18,"WGS 1984"
"400355","CMNT-BOT+PALMIET-SW400A-SWART River at Low Water Bridge","03B9AF523","South Africa",,-34.25,19.22,"WGS 1984"
"400356","Rooiwal Bridge Downstream Rooiwal Sewage Works Old Warmbath","005F5E551","South Africa",,-25.55,28.31,"WGS 1984"
"400357","3222BA00023 Grasplaats Ptn Abrahamspoort - AT01","03B9AF52F","South Africa",,-32.09,22.63,"WGS 1984"
"400358","Onderstepoort Brigde After Turning Left Old Warmbaths R101","005F5E552","South Africa",,-25.65,28.18,"WGS 1984"
"400359","Apies River Upstream Daspoort Sewage Works","005F5E557","South Africa",,-25.73,28.17,"WGS 1984"
"400360","Appies River Upstream on Rooiwal Sewage Works","005F5E558","South Africa",,-25.56,28.22,"WGS 1984"
"400361","Appies River to Rooilwal Water Purificat Works Powerstation","005F5E559","South Africa",,-25.55,28.24,"WGS 1984"
"400362","Pretoria Wes - Pta-wes#rf","03B9AF57D","South Africa",,-25.75,28.15,"WGS 1984"
"400363","Appies River at Petronella Brigde on Old Warmbath Road","005F5E55A","South Africa",,-25.50,28.24,"WGS 1984"
"400364","Hood Point Marine Discharge","03B9AF586","South Africa",,-33.03,27.90,"WGS 1984"
"400365","Appies River Babelegi Bridge Old Warmbath Road R101","005F5E55B","South Africa",,-25.34,28.27,"WGS 1984"
"400366","Skinnerspruit at Church Street on Kwaggasrand Centre","005F5E55C","South Africa",,-25.74,28.14,"WGS 1984"
"400367","Gonubie Sewage Treatment Works","03B9AF5A0","South Africa",,-32.95,27.99,"WGS 1984"
"400368","Temba Sewage Works Downstream Final Effluent","005F5E55D","South Africa",,-25.36,28.27,"WGS 1984"
"400369","Coldstream Sewage Works","03B9AF626","South Africa",,-33.95,23.69,"WGS 1984"
"400370","Rietspruit West Upstream Oakhurst Colliery","005F5E574","South Africa",,-27.74,31.02,"WGS 1984"
"400371","Rietvlei East Downstream Oakhurst Colliery","005F5E575","South Africa",,-27.74,31.02,"WGS 1984"
"400372","Rietvlei Upstream Hlobane Dam @ Nogoma Road on Rietspruit","005F5E579","South Africa",,-27.72,31.02,"WGS 1984"
"400373","Klein Rietspruit 1KM Downstream of Ennerdale Sewage Works","005F5E57A","South Africa",,-26.43,27.77,"WGS 1984"
"400374","Fochville Road Before Bridge Over The N1","005F5E57B","South Africa",,-26.57,27.79,"WGS 1984"
"400375","Klein Rietspruit D/s Evaton Off R553 to Sebokeng","005F5E57C","South Africa",,-26.55,27.81,"WGS 1984"
"400376","Klein Wes Rietspruit South of R28 Bridge Over N1 to Bloem","005F5E57D","South Africa",,-26.54,27.80,"WGS 1984"
"400377","Rietspruit on Bridge N1 South West of Iscor Vaderbijlpark","005F5E57E","South Africa",,-26.64,27.74,"WGS 1984"
"400378","Welgevonden 325 It Upstream of Road Bridge on Klein-vaalrivier Tributary","005F5E581","South Africa",,-26.78,30.12,"WGS 1984"
"400379","Klipriver U/s Ezakheni Sewage Treatment Works Final Effluent","005F5E583","South Africa",,-28.63,29.92,"WGS 1984"
"400380","Klipriver D/s Ezakheni Sewage Treatment Works Final Effluent","005F5E584","South Africa",,-28.64,29.93,"WGS 1984"
"400381","Kalbal River on The Nomandeen Road Bridge","03B9AF777","South Africa",,-28.05,29.95,"WGS 1984"
"400382","Delangesdrift Bridge on R546 Road to Vrede on Kliprivier","005F5E58C","South Africa",,-27.18,29.23,"WGS 1984"
"400383","Mazamyama River on The Nomandeen Road Bridge","03B9AF779","South Africa",,-28.07,29.93,"WGS 1984"
"400384","Mhlonyana River on The Nomandeen Road Bridge","03B9AF77B","South Africa",,-28.06,29.84,"WGS 1984"
"400385","Klip River on The Old Newcastle Road Bridge","03B9AF77D","South Africa",,-27.98,29.77,"WGS 1984"
"400386","Ngagane River on The Old Newcastle Road Bridge","03B9AF77E","South Africa",,-28.04,29.78,"WGS 1984"
"400387","Piet Retief D/s of Stw on Uthiza","03B9AF787","South Africa",,-27.02,30.79,"WGS 1984"
"400388","Swart Mfolozi U/s Mgobozi River","03B9AF78B","South Africa",,-27.52,31.11,"WGS 1984"
"400389","Wit Mfolozi D/s Wetlands","03B9AF78C","South Africa",,-27.50,31.07,"WGS 1984"
"400390","Swart Mfolozi River U/s Wetlands","03B9AF78D","South Africa",,-27.49,31.05,"WGS 1984"
"400391","Mkhuze River D/s Hlambamasoka River","03B9AF78E","South Africa",,-27.41,31.08,"WGS 1984"
"400392","Mkhuze River U/s Nkongolwane Confluence","03B9AF78F","South Africa",,-27.41,31.12,"WGS 1984"
"400393","Honingnestkrans Bridge Road R101 Warmbaths","005F5E593","South Africa",,-25.59,28.20,"WGS 1984"
"400394","Iscor Works Effluent Plant to Ngagane River","03B9AF7CE","South Africa",,-27.71,30.04,"WGS 1984"
"400395","Ngagane River U/s of Mittal Steel (iscor) Effluent at Weir","03B9AF7D3","South Africa",,-27.72,30.02,"WGS 1984"
"400396","Ngagane River D/s of Iscor Effluent","03B9AF7D6","South Africa",,-27.72,30.05,"WGS 1984"
"400397","Stream Next to Maquasa West Mine","005F5E599","South Africa",,-27.02,30.39,"WGS 1984"
"400398","Grootrietvallei 64 Ht @ Road Bridge Upstream of Heyshope Dam on Assegaairivi Ier","005F5E5A0","South Africa",,-27.13,30.37,"WGS 1984"
"400399","Rocksand Ptn. Vaalkrans - EC/L81/001","03B9AF842","South Africa",,-33.50,23.76,"WGS 1984"
"400400","Glen Almond - 2LS@GLEN","03B9B09DA","South Africa",,-26.05,27.69,"WGS 1984"
"400401","3218DB00224 Blindefontein - 3218DB102","03B9DAE9E","South Africa",,-32.74,18.88,"WGS 1984"
"400402","3118DA00097 Vaderlandsche Rietkuil Ptn Aties- VL2","03B9DAEA4","South Africa",,-31.67,18.66,"WGS 1984"
"400403","3318DC00302 Bellville Allotment Ptn Cape Winelands Pork - BG00085","03B9DAECC","South Africa",,-33.89,18.67,"WGS 1984"
"400404","2529BA00104 2529BA00104 Paardenplaats Ptn. Rondebosch / Dindelo H06-1994 H06-1994","03B9DB03C","South Africa",,-25.04,29.74,"WGS 1984"
"400405","2429CB00259 Bellevue Ptn. Khureng - H01-1429","03B9DB06A","South Africa",,-24.58,29.41,"WGS 1984"
"400406","2429DC00063 Rietfontein Ptn. Phokwane - H06-1818","03B9DB06E","South Africa",,-24.86,29.72,"WGS 1984"
"400407","2330AA00333 Driefontein Ptn. Mashau-tondoni - H17-0069","03B9DB070","South Africa",,-23.14,30.21,"WGS 1984"
"400408","2429DC00233 Welgelegen Ptn. Selebaneng - H06-1858","03B9DB090","South Africa",,-24.87,29.62,"WGS 1984"
"400409","2330AA00226 Klipfontein Ptn. Valdezia - H17-0695","03B9DB094","South Africa",,-23.10,30.17,"WGS 1984"
"400410","2529BA00235 Vlakfontein Ptn. Vlakfontein - H06-0608","03B9DB096","South Africa",,-25.05,29.63,"WGS 1984"
"400411","2429DC00231 Goedehoop Ptn. Mongoanyane - H06-1867","03B9DB09E","South Africa",,-24.77,29.69,"WGS 1984"
"400412","2529BC00204 Blaawbank Ptn. Blue Ridge Mine - H36-0085","03B9DB0BE","South Africa",,-25.27,29.59,"WGS 1984"
"400413","2330AB00354 Onverwacht Ptn. Vhangani - H17-0193","03B9DB0D0","South Africa",,-23.19,30.31,"WGS 1984"
"400414","2330AD00306 Magon Ptn. Ntsuki - H17-0367","03B9DB0D4","South Africa",,-23.26,30.34,"WGS 1984"
"400415","2330AB00355 Nieuw England Ptn. Vhangani - H17-1095","03B9DB0D6","South Africa",,-23.18,30.32,"WGS 1984"
"400416","2330AB00356 Lomondo Ptn. Lukau - H20-0619","03B9DB0D8","South Africa",,-23.00,30.32,"WGS 1984"
"400417","2428BB00357 Turfspruit Ptn. Ga-kgubudi - H03-3086","03B9DB0DE","South Africa",,-24.10,28.93,"WGS 1984"
"400418","2328BB00401 De Villiers Dale Ptn. De Villiers Dale - H11-2209","03B9DB0E0","South Africa",,-23.24,28.78,"WGS 1984"
"400419","2328BB00402 Springfield Ptn. Morotsi - H11-2349","03B9DB0E2","South Africa",,-23.13,28.81,"WGS 1984"
"400420","2328BB00403 Les Fontains Ptn. Sekhung - H11-2383","03B9DB0E4","South Africa",,-23.13,28.77,"WGS 1984"
"400421","2328BB00404 Les Fontains Ptn. Sekhung - H11-2385","03B9DB0E6","South Africa",,-23.14,28.77,"WGS 1984"
"400422","2328BB00405 La Rochelle Ptn. Sekhung - H11-2401","03B9DB0E8","South Africa",,-23.15,28.77,"WGS 1984"
"400423","2528BA00161 Witlaagte Ptn. Rapotokwane - H33-0011","03B9DB0EA","South Africa",,-25.13,28.64,"WGS 1984"
"400424","2528BA00163 Witlaagte Ptn. Rapotokwane - H33-0015","03B9DB0EE","South Africa",,-25.13,28.63,"WGS 1984"
"400425","2528BA00164 Witlaagte Ptn. Rapotokwane - H33-0017","03B9DB0F0","South Africa",,-25.12,28.64,"WGS 1984"
"400426","2528BA00165 Witlaagte Ptn. Rapotokwane - H33-0023","03B9DB0F2","South Africa",,-25.13,28.64,"WGS 1984"
"400427","2528BA00167 Witlaagte Ptn. Rapotokwane - H33-0025","03B9DB0F6","South Africa",,-25.14,28.64,"WGS 1984"
"400428","2528BA00168 Witlaagte Ptn. Rapotokwane - H33-0046","03B9DB0F8","South Africa",,-25.13,28.65,"WGS 1984"
"400429","2328DD00384 Commandodrift Ptn. Mapela - H03-2592","03B9DB0FA","South Africa",,-23.99,28.83,"WGS 1984"
"400430","2328DD00388 Molendraai Ptn. Mmahlogo - H03-2600","03B9DB0FC","South Africa",,-23.98,28.79,"WGS 1984"
"400431","2328DD00389 Noord Braband Ptn. Noord Braband - H03-3046","03B9DB0FE","South Africa",,-23.90,28.96,"WGS 1984"
"400432","2328BB00407 Millbank Ptn. Bodie - H11-1864","03B9DB106","South Africa",,-23.23,28.91,"WGS 1984"
"400433","2328BB00408 Blackhill Ptn. Kobe - H11-1906","03B9DB10A","South Africa",,-23.17,28.90,"WGS 1984"
"400434","2329AA00220 Pickum Ptn. Pickum - H11-2117","03B9DB10C","South Africa",,-23.16,29.06,"WGS 1984"
